OBJECTID,CF,CASE_NUM,SOURCE,ADOPTDATE,COMMENTS,CPA_1,CPA_2,BICYCLE_N,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
1187,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,19.4923045017143
1188,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,35.4047935147146
1189,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,97.3118457985067
1190,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,3,,,,,102.096886984031
1191,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,3,,,,,370.273825619143
1192,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,270.399011125168
1193,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NHL,,2,,,,,434.475118485028
1194,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,2,,,,,36.239701168513
1195,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NHL,,2,,,,,8.5088002120845
1196,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,2,,,,,450.837530893554
1197,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,2,,,,,41.8484024077929
1198,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SLA,,2,,,,,152.311934756262
1199,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SLA,,2,,,,,98.7557233421285
1200,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SLA,,2,,,,,35.023209135928
1201,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SLA,,2,,,,,38.7097086011097
1202,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SYL,,2,,,,,101.770548868293
1203,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SYL,,2,,,,,303.022289832274
1204,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SYL,,2,,,,,81.2967122469318
1205,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,159.511916098715
1206,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,238.521492375372
1207,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,486.268865154814
1208,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,236.68325855597
1209,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,245.725075709711
1210,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,149.379684030941
1211,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,55.2454079596028
1212,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,309.356173936514
1213,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,3,,,,,488.243818055695
1214,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,3,,,,,122.098332213732
1215,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,3,,,,,122.108135040042
1216,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,VNY,,1,,,,,122.177056598291
1217,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,63.0102517914729
1218,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,133.477727423414
1219,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,120.257961222618
1220,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,114.008709063427
1221,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,243.056158752925
1222,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,211.796812205311
1223,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,218.048942197808
1224,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,3,,,,,434.146710846099
1225,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,MSS,,2,,,,,235.715136014227
1226,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,50.3259351192419
1227,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,65.1582362960842
1228,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,RES,,1,,,,,366.140922447201
1229,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,269.715730432624
1230,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,26.2803275481209
1231,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,38.7309021281516
1232,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,313.296404532562
1233,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,3,,,,,30.1346968230993
1234,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,3,,,,,17.3318038025566
1235,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,3,,,,,31.7841346417556
1236,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,3,,,,,15.9880766665881
1237,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,79.6321911012018
1238,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,86.2730422777279
1239,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,61.2389391587905
1240,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,59.412927833892
1241,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,34.5315116962033
1242,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,68.7851843500553
1243,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,163.243528182998
1244,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,HWD,,3,,,,,93.907421709336
1245,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,304.181592647938
1246,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,35.0836114237207
1247,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,173.412332272448
1248,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NHL,,2,,,,,121.975792983123
1249,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,GHL,,3,,,,,787.429792970306
1250,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,2,,,,,243.905584598374
1251,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,1,,,,,378.816072499634
1252,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,1,,,,,269.691072088308
1253,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,1,,,,,212.270183617342
1254,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NHL,,2,,,,,3.80370700506031
1255,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SHR,,2,,,,,58.3964335796696
1256,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NHL,,2,,,,,59.2728524483765
1257,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,286.992941857176
1258,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,179.419132577153
1259,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,24.2906626691662
1260,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,44.2776542516531
1261,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLM,,2,,,,,448.924758843507
1262,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,156.164682350245
1263,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Northridge Community Plan,2015/08/11 00:00:00+00,,GHL,,2,,,,,269.143442936521
1264,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,132.988853103108
1265,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,26.984248921304
1266,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,245.310739242144
1267,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,244.121250127743
1268,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,245.371898798955
1269,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,244.153502520274
1270,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,244.262894788738
1271,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Warner Center Specific Plan,2015/08/11 00:00:00+00,,CPK,,2,,,,,148.007149835649
1272,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,232.890094064693
1273,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,73.7082746603368
1274,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,23.9960961141841
1275,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,166.21226759705
1276,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,233.340058487369
1277,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Hollywood Community Plan (6/19/12),2016/09/09 00:00:00+00,12-0303-S4 HWD NCP REPEAL SA204:1,HWD,,2,,,,,173.618199669728
1278,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,3,,,,,226.281689121916
1279,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,3,,,,,280.874555850395
1280,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,3,,,,,103.766344002287
1281,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,1,,,,,314.099396069226
1282,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,54.637365990528
1283,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,48.6325805418885
1284,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,,WAD,,1,,,,,137.983357875358
1285,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,West Adams- Baldwin Hills- Leimert Community Plan,2016/09/09 00:00:00+00,,WAD,,1,,,,,215.147892129867
1286,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,1,,,,,242.463428617285
1287,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,1,,,,,195.664242462628
1288,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,1,,,,,110.934808329859
1289,15-0719,CPC-2013-910-GPA-SP-CA-MSC,West Adams- Baldwin Hills- Leimert Community Plan,2015/08/11 00:00:00+00,,WAD,,1,,,,,121.29497449103
1290,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,137.803571281983
1291,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,176.229105339647
1292,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,396.580279564861
1293,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,72.4971021672958
1294,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,72.4681352268161
1295,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,179.015608627557
1296,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLM,,2,,,,,180.916797199597
1297,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLM,,2,,,,,193.482857555796
1298,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLK,,2,,,,,164.589326630442
1299,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLK,,2,,,,,51.1012879406548
1300,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLK,,3,,,,,128.9986601663
1301,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLK,,3,,,,,21.2571342798452
1302,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WLK,,3,,,,,127.247064867366
1303,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,110.978545075907
1304,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,WAD,3,,,,,91.6285715465755
1305,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,WAD,3,,,,,75.1122925907666
1306,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,52.1747525169307
1307,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,3,,,,,44.1000303178881
1308,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,1,,,,,130.477300879908
1309,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NLA,,2,,,,,268.433092030333
1310,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,41.8194242927854
1311,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,200.335427066126
1312,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,179.791473453389
1313,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,2,,,,,185.162206030077
1314,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,BHT,,2,,,,,20.3061465764735
1315,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,1,,,,,121.282565226721
1316,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,111.710742938029
1317,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,BHT,,1,,,,,80.3383566836811
1318,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,453.425957000593
1319,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,446.268054529183
1320,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CCN,,1,,,,,127.875452444081
1321,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,176.401683898078
1322,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,58.2808608639878
1323,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,144.191149018109
1324,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,395.425602571651
1325,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,GHL,,1,,,,,488.688610224439
1326,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,223.975933037759
1327,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,241.310073797039
1328,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,245.064855589773
1329,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,486.231146167832
1330,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,111.517874933802
1331,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ENC,,1,,,,,135.158667641846
1332,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ENC,,1,,,,,267.619823407623
1333,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,370.947026363084
1334,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,80.1536495455125
1335,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,243.046329915189
1336,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,183.023265462648
1337,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,162.066911285269
1338,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,244.408520673826
1339,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,336.498994653002
1340,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,121.570988936422
1341,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,121.904889540488
1342,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,243.123608997481
1343,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,243.04255817398
1344,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,248.644475146191
1345,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,244.377319133756
1346,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,3,,,,,123.109776727412
1347,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,3,,,,,488.323985464959
1348,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,244.405413725012
1349,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,87.4533686036968
1350,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,3,,,,,211.122053120112
1351,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,115.149021959458
1352,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,3,,,,,427.277295160322
1353,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NHL,,2,,,,,244.431296587789
1354,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,265.196313116633
1355,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,205.140198485437
1356,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,368.665422365736
1357,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,195.208994952908
1358,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,291.150161679925
1359,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,280.953721731364
1360,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,3,,,,,488.359887559725
1361,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NRD,,2,,,,,118.760316540604
1362,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,3,,,,,292.596605121301
1363,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,3,,,,,299.241890213061
1364,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,295.560601596399
1365,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Warner Center Specific Plan,2015/08/11 00:00:00+00,,CPK,,3,,,,,221.950665497749
1366,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,242.222444421209
1367,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,159.803604979501
1368,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,MSS,,2,,,,,215.162021528182
1369,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,1,,,,,119.537059234254
1370,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,ARL,,2,,,,,532.848406153591
1371,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,65.1125982832568
1372,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SYL,,2,,,,,430.691160055772
1373,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SYL,,2,,,,,84.389537624877
1374,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,2,,,,,5.49420015247524
1375,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,2,,,,,44.235019511153
1376,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,2,,,,,122.799006559269
1377,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,PLM,,2,,,,,367.26022951505
1378,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,PLM,,2,,,,,265.570868734804
1379,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,1,,,,,162.091334500335
1380,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,2,,,,,233.855884028372
1381,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,CPK,1,,,,,319.596747131625
1382,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,129.813541333698
1383,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SPD,,2,,,,,121.377247275367
1384,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,3,,,,,225.81070300974
1385,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NRD,,3,,,,,26.8313000062502
1386,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SHR,,3,,,,,17.6296246327313
1387,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,205.631862813006
